# This is a modified file with test data.
# This file was originall produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
#  It has since been modified.
#  Tue Jul  9 17:39:41 2019
#  User preference: *
kepoi_name,kepler_name,koi_teq

K02300.01,Kepler-1179 b,1137.0
K02300.01,Kepler-1179 b,1137.0
K02300.01,Kepler-1179 b,1137.0
K02838.02,Kepler-1365 c,1137.0
K02838.02,Kepler-1365 c,1137.0
K02838.02,Kepler-1365 c,1137.0
K02838.02,Kepler-1365 c,1137.0
K02838.02,Kepler-1365 c,1137.0
K02838.02,Kepler-1365 c,1137.0
K02838.02,Kepler-1365 c,1137.0
K02838.02,Kepler-1365 c,1137.0
K02838.02,Kepler-1365 c,1137.0
K02838.02,Kepler-1365 c,1137.0
K02838.02,Kepler-1365 c,1137.0
K02838.02,Kepler-1365 c,1137.0
K02838.02,Kepler-1365 c,1137.0
K03822.01,,1137.0
K03822.01,,1137.0
K03822.01,,1137.0
K03822.01,,1137.0
K03822.01,,1137.0
K03822.01,,1137.0
K03822.01,,1137.0
K03822.01,,1137.0
K03822.01,,1137.0
K03822.01,,1137.0
K03822.01,,1137.0
K03822.01,,1137.0
K03822.01,,1137.0
K04857.01,,1137.0
K04857.01,,1137.0
K04857.01,,1137.0
K04857.01,,1137.0
K04857.01,,1137.0
K04857.01,,1137.0
K04857.01,,1137.0
K04857.01,,1137.0
K04857.01,,1137.0
K04857.01,,1137.0
K04857.01,,1137.0
K04857.01,,1137.0
K04857.01,,1137.0
K06625.01,,1137.0
K06625.01,,1137.0
K06625.01,,1137.0
K06625.01,,1137.0
K06625.01,,1137.0
K06625.01,,1137.0
K06625.01,,1137.0
K06625.01,,1137.0
K06625.01,,1137.0
K06625.01,,1137.0
K06625.01,,1137.0
K06625.01,,1137.0
K06625.01,,1137.0
K07888.01,,1137.0
K07888.01,,1137.0
K07888.01,,1137.0
K07888.01,,1137.0
K07888.01,,1137.0
K07888.01,,1137.0
K07888.01,,1137.0
K07888.01,,1137.0
K07888.01,,1137.0
K07888.01,,1137.0
K07888.01,,1137.0
K07888.01,,1137.0
K07888.01,,1137.0
K02712.01,,1138.0
K02712.01,,1138.0
K02712.01,,1138.0
K02712.01,,1138.0
K02712.01,,1138.0
K02712.01,,1138.0
K02712.01,,1138.0
K02712.01,,1138.0
K02712.01,,1138.0
K02712.01,,1138.0
K02712.01,,1138.0
K02712.01,,1138.0
K02712.01,,1138.0
K04178.01,,1138.0
K04178.01,,1138.0
K04178.01,,1138.0
K04178.01,,1138.0
K04178.01,,1138.0
K04178.01,,1138.0
K04178.01,,1138.0
K04178.01,,1138.0
K04178.01,,1138.0
K04178.01,,1138.0
K04178.01,,1138.0
K04178.01,,1138.0
K04178.01,,1138.0
K06357.01,,1138.0
K06357.01,,1138.0
K06357.01,,1138.0
K06357.01,,1138.0
K06357.01,,1138.0
K06357.01,,1138.0
K06357.01,,1138.0
K06357.01,,1138.0
K06357.01,,1138.0
K06357.01,,1138.0
K06357.01,,1138.0
K06357.01,,1138.0
K06357.01,,1138.0
K00732.02,,1139.0
K00732.02,,1139.0
K00732.02,,1139.0
K00732.02,,1139.0
K00732.02,,1139.0
K00732.02,,1139.0
K00732.02,,1139.0
K00732.02,,1139.0
K00732.02,,1139.0
K00732.02,,1139.0
K00732.02,,1139.0
K00732.02,,1139.0
K00732.02,,1139.0
K00893.01,Kepler-717 b,1139.0
K00893.01,Kepler-717 b,1139.0
K00893.01,Kepler-717 b,1139.0
K00893.01,Kepler-717 b,1139.0
K00893.01,Kepler-717 b,1139.0
K00893.01,Kepler-717 b,1139.0
K00893.01,Kepler-717 b,1139.0
K00893.01,Kepler-717 b,1139.0
K00893.01,Kepler-717 b,1139.0
K00893.01,Kepler-717 b,1139.0
K00893.01,Kepler-717 b,1139.0
K00893.01,Kepler-717 b,1139.0
K00893.01,Kepler-717 b,1139.0
K00978.01,,1139.0
K00978.01,,1139.0
K00978.01,,1139.0
K00978.01,,1139.0
K00978.01,,1139.0
K00978.01,,1139.0
K00978.01,,1139.0
K00978.01,,1139.0
K00978.01,,1139.0
K00978.01,,1139.0
K00978.01,,1139.0
K00978.01,,1139.0
K00978.01,,1139.0
K01069.02,Kepler-760 c,1139.0
K01069.02,Kepler-760 c,1139.0
K01069.02,Kepler-760 c,1139.0
K01069.02,Kepler-760 c,1139.0
K01069.02,Kepler-760 c,1139.0
K01069.02,Kepler-760 c,1139.0
K01069.02,Kepler-760 c,1139.0
K01069.02,Kepler-760 c,1139.0
K01069.02,Kepler-760 c,1139.0
K01069.02,Kepler-760 c,1139.0
K01069.02,Kepler-760 c,1139.0
K01069.02,Kepler-760 c,1139.0
K01069.02,Kepler-760 c,1139.0
K04175.01,,1139.0
K04175.01,,1139.0
K04175.01,,1139.0
K04175.01,,1139.0
K04175.01,,1139.0
K04175.01,,1139.0
K04175.01,,1139.0
K04175.01,,1139.0
K04175.01,,1139.0
K04175.01,,1139.0
K04175.01,,1139.0
K04175.01,,1139.0
K04175.01,,1139.0
K04268.01,Kepler-1579 b,1139.0
K04268.01,Kepler-1579 b,1139.0
K04268.01,Kepler-1579 b,1139.0
K04268.01,Kepler-1579 b,1139.0
K04268.01,Kepler-1579 b,1139.0
K04268.01,Kepler-1579 b,1139.0
K04268.01,Kepler-1579 b,1139.0
K04268.01,Kepler-1579 b,1139.0
K04268.01,Kepler-1579 b,1139.0
K04268.01,Kepler-1579 b,1139.0
K04268.01,Kepler-1579 b,1139.0
K04268.01,Kepler-1579 b,1139.0
