# This is a modified file with test data.
# This file was originall produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
#  It has since been modified.
#  Tue Jul  9 17:39:41 2019
#  User preference: *
kepoi_name,kepler_name,koi_teq

K03575.01,,746.0
K03575.01,,746.0
K03575.01,,746.0
K03575.01,,746.0
K03575.01,,746.0
K03575.01,,746.0
K04556.01,,746.0
K04556.01,,746.0
K04556.01,,746.0
K04556.01,,746.0
K04556.01,,746.0
K04556.01,,746.0
K04556.01,,746.0
K04556.01,,746.0
K04556.01,,746.0
K04556.01,,746.0
K04556.01,,746.0
K04556.01,,746.0
K04556.01,,746.0
K04777.01,,746.0
K04777.01,,746.0
K04777.01,,746.0
K04777.01,,746.0
K04777.01,,746.0
K04777.01,,746.0
K04777.01,,746.0
K04777.01,,746.0
K04777.01,,746.0
K04777.01,,746.0
K04777.01,,746.0
K04777.01,,746.0
K04777.01,,746.0
K06464.01,,746.0
K06464.01,,746.0
K06464.01,,746.0
K06464.01,,746.0
K06464.01,,746.0
K06464.01,,746.0
K06464.01,,746.0
K06464.01,,746.0
K06464.01,,746.0
K06464.01,,746.0
K06464.01,,746.0
K06464.01,,746.0
K06464.01,,746.0
K00226.01,Kepler-496 b,747.0
K00226.01,Kepler-496 b,747.0
K00226.01,Kepler-496 b,747.0
K00226.01,Kepler-496 b,747.0
K00226.01,Kepler-496 b,747.0
K00226.01,Kepler-496 b,747.0
K00226.01,Kepler-496 b,747.0
K00226.01,Kepler-496 b,747.0
K00226.01,Kepler-496 b,747.0
K00226.01,Kepler-496 b,747.0
K00226.01,Kepler-496 b,747.0
K00226.01,Kepler-496 b,747.0
K00226.01,Kepler-496 b,747.0
K00232.03,Kepler-122 d,747.0
K00232.03,Kepler-122 d,747.0
K00232.03,Kepler-122 d,747.0
K00232.03,Kepler-122 d,747.0
K00232.03,Kepler-122 d,747.0
K00232.03,Kepler-122 d,747.0
K00232.03,Kepler-122 d,747.0
K00232.03,Kepler-122 d,747.0
K00232.03,Kepler-122 d,747.0
K00232.03,Kepler-122 d,747.0
K00232.03,Kepler-122 d,747.0
K00232.03,Kepler-122 d,747.0
K00232.03,Kepler-122 d,747.0
K00701.02,Kepler-62 b,747.0
K00701.02,Kepler-62 b,747.0
K00701.02,Kepler-62 b,747.0
K00701.02,Kepler-62 b,747.0
K00701.02,Kepler-62 b,747.0
K00701.02,Kepler-62 b,747.0
K00701.02,Kepler-62 b,747.0
K00701.02,Kepler-62 b,747.0
K00701.02,Kepler-62 b,747.0
K00701.02,Kepler-62 b,747.0
K00701.02,Kepler-62 b,747.0
K00701.02,Kepler-62 b,747.0
