# This is a modified file with test data.
# This file was originall produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
#  It has since been modified.
#  Tue Jul  9 17:39:41 2019
#  User preference: *
kepoi_name,kepler_name,koi_teq

K03929.01,,1792.0
K03929.01,,1792.0
K03929.01,,1792.0
K03929.01,,1792.0
K03929.01,,1792.0
K03929.01,,1792.0
K03929.01,,1792.0
K03929.01,,1792.0
K07140.01,,1792.0
K07140.01,,1792.0
K07140.01,,1792.0
K07140.01,,1792.0
K07140.01,,1792.0
K07140.01,,1792.0
K07140.01,,1792.0
K07140.01,,1792.0
K07140.01,,1792.0
K07140.01,,1792.0
K07140.01,,1792.0
K07140.01,,1792.0
K07140.01,,1792.0
K02577.01,,1793.0
K02577.01,,1793.0
K02577.01,,1793.0
K02577.01,,1793.0
K02577.01,,1793.0
K02577.01,,1793.0
K02577.01,,1793.0
K02577.01,,1793.0
K02577.01,,1793.0
K02577.01,,1793.0
K02577.01,,1793.0
K02577.01,,1793.0
K02577.01,,1793.0
K06480.01,,1793.0
K06480.01,,1793.0
K06480.01,,1793.0
K06480.01,,1793.0
K06480.01,,1793.0
K06480.01,,1793.0
K06480.01,,1793.0
K06480.01,,1793.0
K06480.01,,1793.0
K06480.01,,1793.0
K06480.01,,1793.0
K06480.01,,1793.0
K06480.01,,1793.0
K06814.01,,1793.0
K06814.01,,1793.0
K06814.01,,1793.0
K06814.01,,1793.0
K06814.01,,1793.0
K06814.01,,1793.0
K06814.01,,1793.0
K06814.01,,1793.0
K06814.01,,1793.0
K06814.01,,1793.0
K06814.01,,1793.0
K06814.01,,1793.0
K06814.01,,1793.0
K08024.01,,1793.0
K08024.01,,1793.0
K08024.01,,1793.0
K08024.01,,1793.0
K08024.01,,1793.0
K08024.01,,1793.0
K08024.01,,1793.0
K08024.01,,1793.0
K08024.01,,1793.0
K08024.01,,1793.0
K08024.01,,1793.0
K08024.01,,1793.0
K08024.01,,1793.0
K01039.01,,1794.0
K01039.01,,1794.0
K01039.01,,1794.0
K01039.01,,1794.0
K01039.01,,1794.0
K01039.01,,1794.0
K01039.01,,1794.0
K01039.01,,1794.0
K01039.01,,1794.0
K01039.01,,1794.0
K01039.01,,1794.0
K01039.01,,1794.0
K01039.01,,1794.0
K03939.01,,1794.0
K03939.01,,1794.0
K03939.01,,1794.0
K03939.01,,1794.0
K03939.01,,1794.0
K03939.01,,1794.0
K03939.01,,1794.0
K03939.01,,1794.0
K03939.01,,1794.0
K03939.01,,1794.0
K03939.01,,1794.0
K03939.01,,1794.0
K03939.01,,1794.0
K06227.01,,1795.0
K06227.01,,1795.0
K06227.01,,1795.0
K06227.01,,1795.0
K06227.01,,1795.0
K06227.01,,1795.0
K06227.01,,1795.0
K06227.01,,1795.0
K06227.01,,1795.0
K06227.01,,1795.0
K06227.01,,1795.0
K06227.01,,1795.0
K06227.01,,1795.0
K06531.01,,1795.0
K06531.01,,1795.0
K06531.01,,1795.0
K06531.01,,1795.0
K06531.01,,1795.0
K06531.01,,1795.0
K06531.01,,1795.0
K06531.01,,1795.0
K06531.01,,1795.0
K06531.01,,1795.0
K06531.01,,1795.0
K06531.01,,1795.0
K06531.01,,1795.0
K07770.01,,1795.0
K07770.01,,1795.0
K07770.01,,1795.0
K07770.01,,1795.0
K07770.01,,1795.0
K07770.01,,1795.0
K07770.01,,1795.0
K07770.01,,1795.0
K07770.01,,1795.0
K07770.01,,1795.0
K07770.01,,1795.0
K07770.01,,1795.0
K07770.01,,1795.0
K00713.01,,1796.0
K00713.01,,1796.0
K00713.01,,1796.0
K00713.01,,1796.0
K00713.01,,1796.0
K00713.01,,1796.0
K00713.01,,1796.0
K00713.01,,1796.0
K00713.01,,1796.0
K00713.01,,1796.0
K00713.01,,1796.0
K00713.01,,1796.0
K00713.01,,1796.0
K02699.01,Kepler-1317 b,1796.0
K02699.01,Kepler-1317 b,1796.0
K02699.01,Kepler-1317 b,1796.0
K02699.01,Kepler-1317 b,1796.0
K02699.01,Kepler-1317 b,1796.0
K02699.01,Kepler-1317 b,1796.0
K02699.01,Kepler-1317 b,1796.0
K02699.01,Kepler-1317 b,1796.0
K02699.01,Kepler-1317 b,1796.0
K02699.01,Kepler-1317 b,1796.0
K02699.01,Kepler-1317 b,1796.0
K02699.01,Kepler-1317 b,1796.0
K02699.01,Kepler-1317 b,1796.0
K00462.01,,1797.0
K00462.01,,1797.0
K00462.01,,1797.0
K00462.01,,1797.0
K00462.01,,1797.0
K00462.01,,1797.0
K00462.01,,1797.0
K00462.01,,1797.0
K00462.01,,1797.0
K00462.01,,1797.0
K00462.01,,1797.0
K00462.01,,1797.0
K00462.01,,1797.0
K02665.01,,1797.0
K02665.01,,1797.0
K02665.01,,1797.0
K02665.01,,1797.0
K02665.01,,1797.0
K02665.01,,1797.0
K02665.01,,1797.0
K02665.01,,1797.0
K02665.01,,1797.0
K02665.01,,1797.0
K02665.01,,1797.0
K02665.01,,1797.0
K02665.01,,1797.0
K06032.01,,1797.0
K06032.01,,1797.0
K06032.01,,1797.0
K06032.01,,1797.0
K06032.01,,1797.0
K06032.01,,1797.0
K06032.01,,1797.0
K06032.01,,1797.0
K06032.01,,1797.0
K06032.01,,1797.0
K06032.01,,1797.0
K06032.01,,1797.0
K06032.01,,1797.0
K06365.01,,1797.0
K06365.01,,1797.0
K06365.01,,1797.0
K06365.01,,1797.0
K06365.01,,1797.0
K06365.01,,1797.0
K06365.01,,1797.0
K06365.01,,1797.0
K06365.01,,1797.0
K06365.01,,1797.0
K06365.01,,1797.0
K06365.01,,1797.0
K06365.01,,1797.0
K04789.01,,1799.0
K04789.01,,1799.0
K04789.01,,1799.0
K04789.01,,1799.0
K04789.01,,1799.0
K04789.01,,1799.0
K04789.01,,1799.0
K04789.01,,1799.0
K04789.01,,1799.0
K04789.01,,1799.0
K04789.01,,1799.0
K04789.01,,1799.0
K04789.01,,1799.0
K06858.01,,1799.0
K06858.01,,1799.0
K06858.01,,1799.0
K06858.01,,1799.0
K06858.01,,1799.0
K06858.01,,1799.0
K06858.01,,1799.0
K06858.01,,1799.0
K06858.01,,1799.0
K06858.01,,1799.0
K06858.01,,1799.0
K06858.01,,1799.0
K06858.01,,1799.0
K03984.01,Kepler-1537 b,1800.0
K03984.01,Kepler-1537 b,1800.0
K03984.01,Kepler-1537 b,1800.0
K03984.01,Kepler-1537 b,1800.0
K03984.01,Kepler-1537 b,1800.0
K03984.01,Kepler-1537 b,1800.0
K03984.01,Kepler-1537 b,1800.0
K03984.01,Kepler-1537 b,1800.0
K03984.01,Kepler-1537 b,1800.0
K03984.01,Kepler-1537 b,1800.0
K03984.01,Kepler-1537 b,1800.0
K03984.01,Kepler-1537 b,1800.0
K03984.01,Kepler-1537 b,1800.0
K07350.01,,1800.0
K07350.01,,1800.0
K07350.01,,1800.0
K07350.01,,1800.0
K07350.01,,1800.0
K07350.01,,1800.0
K07350.01,,1800.0
K07350.01,,1800.0
K07350.01,,1800.0
K07350.01,,1800.0
K07350.01,,1800.0
K07350.01,,1800.0
K07350.01,,1800.0
K02922.01,,1801.0
K02922.01,,1801.0
K02922.01,,1801.0
K02922.01,,1801.0
K02922.01,,1801.0
K02922.01,,1801.0
K02922.01,,1801.0
K02922.01,,1801.0
