# This is a modified file with test data.
# This file was originall produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
#  It has since been modified.
#  Tue Jul  9 17:39:41 2019
#  User preference: *
kepoi_name,kepler_name,koi_teq

K05883.01,,404.0
K05883.01,,404.0
K06097.03,,404.0
K06097.03,,404.0
K06097.03,,404.0
K06097.03,,404.0
K06097.03,,404.0
K06097.03,,404.0
K06097.03,,404.0
K06097.03,,404.0
K06097.03,,404.0
K06097.03,,404.0
K06097.03,,404.0
K06097.03,,404.0
K06097.03,,404.0
K08258.01,,404.0
K08258.01,,404.0
K08258.01,,404.0
K08258.01,,404.0
K08258.01,,404.0
K08258.01,,404.0
K08258.01,,404.0
K08258.01,,404.0
K08258.01,,404.0
K08258.01,,404.0
K08258.01,,404.0
K08258.01,,404.0
K08258.01,,404.0
K00700.04,Kepler-215 e,405.0
K00700.04,Kepler-215 e,405.0
K00700.04,Kepler-215 e,405.0
K00700.04,Kepler-215 e,405.0
K00700.04,Kepler-215 e,405.0
K00700.04,Kepler-215 e,405.0
K00700.04,Kepler-215 e,405.0
K00700.04,Kepler-215 e,405.0
K00700.04,Kepler-215 e,405.0
K00700.04,Kepler-215 e,405.0
K00700.04,Kepler-215 e,405.0
K00700.04,Kepler-215 e,405.0
K00700.04,Kepler-215 e,405.0
K05580.01,,405.0
K05580.01,,405.0
K05580.01,,405.0
K05580.01,,405.0
K05580.01,,405.0
K05580.01,,405.0
K05580.01,,405.0
K05580.01,,405.0
K05580.01,,405.0
K05580.01,,405.0
K05580.01,,405.0
K05580.01,,405.0
K05580.01,,405.0
K05642.01,,405.0
K05642.01,,405.0
K05642.01,,405.0
K05642.01,,405.0
K05642.01,,405.0
K05642.01,,405.0
K05642.01,,405.0
K05642.01,,405.0
K05642.01,,405.0
K05642.01,,405.0
K05642.01,,405.0
K05642.01,,405.0
K05642.01,,405.0
K05654.01,,405.0
K05654.01,,405.0
K05654.01,,405.0
K05654.01,,405.0
K05654.01,,405.0
K05654.01,,405.0
K05654.01,,405.0
K05654.01,,405.0
K05654.01,,405.0
K05654.01,,405.0
K05654.01,,405.0
K05654.01,,405.0
K05654.01,,405.0
K05981.01,,405.0
K05981.01,,405.0
K05981.01,,405.0
K05981.01,,405.0
K05981.01,,405.0
K05981.01,,405.0
K05981.01,,405.0
K05981.01,,405.0
K05981.01,,405.0
K05981.01,,405.0
K05981.01,,405.0
K05981.01,,405.0
K05981.01,,405.0
K01715.01,,406.0
K01715.01,,406.0
K01715.01,,406.0
K01715.01,,406.0
K01715.01,,406.0
K01715.01,,406.0
K01715.01,,406.0
K01715.01,,406.0
K01715.01,,406.0
K01715.01,,406.0
K01715.01,,406.0
K01715.01,,406.0
K01715.01,,406.0
K02385.01,,406.0
K02385.01,,406.0
K02385.01,,406.0
K02385.01,,406.0
K02385.01,,406.0
K02385.01,,406.0
K02385.01,,406.0
K02385.01,,406.0
K02385.01,,406.0
K02385.01,,406.0
K02385.01,,406.0
K02385.01,,406.0
K02385.01,,406.0
K02413.02,Kepler-383 c,406.0
K02413.02,Kepler-383 c,406.0
K02413.02,Kepler-383 c,406.0
K02413.02,Kepler-383 c,406.0
K02413.02,Kepler-383 c,406.0
K02413.02,Kepler-383 c,406.0
K02413.02,Kepler-383 c,406.0
K02413.02,Kepler-383 c,406.0
K02413.02,Kepler-383 c,406.0
K02413.02,Kepler-383 c,406.0
K02413.02,Kepler-383 c,406.0
K02413.02,Kepler-383 c,406.0
K02413.02,Kepler-383 c,406.0
K02422.02,,406.0
K02422.02,,406.0
K02422.02,,406.0
K02422.02,,406.0
K02422.02,,406.0
K02422.02,,406.0
K02422.02,,406.0
K02422.02,,406.0
K02422.02,,406.0
K02422.02,,406.0
K02422.02,,406.0
K02422.02,,406.0
K02422.02,,406.0
K05664.01,,406.0
K05664.01,,406.0
K05664.01,,406.0
K05664.01,,406.0
K05664.01,,406.0
K05664.01,,406.0
K05664.01,,406.0
K05664.01,,406.0
K05664.01,,406.0
K05664.01,,406.0
K05664.01,,406.0
K05664.01,,406.0
K05664.01,,406.0
K05898.01,,406.0
K05898.01,,406.0
K05898.01,,406.0
K05898.01,,406.0
K05898.01,,406.0
K05898.01,,406.0
K05898.01,,406.0
K05898.01,,406.0
K05898.01,,406.0
K05898.01,,406.0
K05898.01,,406.0
K05898.01,,406.0
K05898.01,,406.0
K00351.07,Kepler-90 f,407.0
K00351.07,Kepler-90 f,407.0
K00351.07,Kepler-90 f,407.0
K00351.07,Kepler-90 f,407.0
K00351.07,Kepler-90 f,407.0
K00351.07,Kepler-90 f,407.0
K00351.07,Kepler-90 f,407.0
K00351.07,Kepler-90 f,407.0
K00351.07,Kepler-90 f,407.0
K00351.07,Kepler-90 f,407.0
K00351.07,Kepler-90 f,407.0
K00351.07,Kepler-90 f,407.0
K00351.07,Kepler-90 f,407.0
K00612.02,Kepler-196 c,407.0
K00612.02,Kepler-196 c,407.0
K00612.02,Kepler-196 c,407.0
K00612.02,Kepler-196 c,407.0
K00612.02,Kepler-196 c,407.0
K00612.02,Kepler-196 c,407.0
K00612.02,Kepler-196 c,407.0
K00612.02,Kepler-196 c,407.0
K00612.02,Kepler-196 c,407.0
K00612.02,Kepler-196 c,407.0
K00612.02,Kepler-196 c,407.0
K00612.02,Kepler-196 c,407.0
K00612.02,Kepler-196 c,407.0
K00936.01,Kepler-732 b,407.0
K00936.01,Kepler-732 b,407.0
K00936.01,Kepler-732 b,407.0
K00936.01,Kepler-732 b,407.0
K00936.01,Kepler-732 b,407.0
K00936.01,Kepler-732 b,407.0
K00936.01,Kepler-732 b,407.0
K00936.01,Kepler-732 b,407.0
K00936.01,Kepler-732 b,407.0
K00936.01,Kepler-732 b,407.0
K00936.01,Kepler-732 b,407.0
K00936.01,Kepler-732 b,407.0
K00936.01,Kepler-732 b,407.0
K01922.03,Kepler-1016 c,407.0
K01922.03,Kepler-1016 c,407.0
K01922.03,Kepler-1016 c,407.0
K01922.03,Kepler-1016 c,407.0
K01922.03,Kepler-1016 c,407.0
K01922.03,Kepler-1016 c,407.0
K01922.03,Kepler-1016 c,407.0
K01922.03,Kepler-1016 c,407.0
K01922.03,Kepler-1016 c,407.0
K01922.03,Kepler-1016 c,407.0
K01922.03,Kepler-1016 c,407.0
K01922.03,Kepler-1016 c,407.0
K01922.03,Kepler-1016 c,407.0
K04384.01,Kepler-1599 b,407.0
K04384.01,Kepler-1599 b,407.0
K04384.01,Kepler-1599 b,407.0
K04384.01,Kepler-1599 b,407.0
K04384.01,Kepler-1599 b,407.0
K04384.01,Kepler-1599 b,407.0
K04384.01,Kepler-1599 b,407.0
K04384.01,Kepler-1599 b,407.0
K04384.01,Kepler-1599 b,407.0
K04384.01,Kepler-1599 b,407.0
