# This is a modified file with test data.
# This file was originall produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
#  It has since been modified.
#  Tue Jul  9 17:39:41 2019
#  User preference: *
kepoi_name,kepler_name,koi_teq

K07089.01,,1444.0
K07089.01,,1444.0
K07089.01,,1444.0
K07089.01,,1444.0
K07307.01,,1444.0
K07307.01,,1444.0
K07307.01,,1444.0
K07307.01,,1444.0
K07307.01,,1444.0
K07307.01,,1444.0
K07307.01,,1444.0
K07307.01,,1444.0
K07307.01,,1444.0
K07307.01,,1444.0
K07307.01,,1444.0
K07307.01,,1444.0
K07307.01,,1444.0
K07978.01,,1444.0
K07978.01,,1444.0
K07978.01,,1444.0
K07978.01,,1444.0
K07978.01,,1444.0
K07978.01,,1444.0
K07978.01,,1444.0
K07978.01,,1444.0
K07978.01,,1444.0
K07978.01,,1444.0
K07978.01,,1444.0
K07978.01,,1444.0
K07978.01,,1444.0
K00046.01,Kepler-101 b,1445.0
K00046.01,Kepler-101 b,1445.0
K00046.01,Kepler-101 b,1445.0
K00046.01,Kepler-101 b,1445.0
K00046.01,Kepler-101 b,1445.0
K00046.01,Kepler-101 b,1445.0
K00046.01,Kepler-101 b,1445.0
K00046.01,Kepler-101 b,1445.0
K00046.01,Kepler-101 b,1445.0
K00046.01,Kepler-101 b,1445.0
K00046.01,Kepler-101 b,1445.0
K00046.01,Kepler-101 b,1445.0
K00046.01,Kepler-101 b,1445.0
K04408.01,,1445.0
K04408.01,,1445.0
K04408.01,,1445.0
K04408.01,,1445.0
K04408.01,,1445.0
K04408.01,,1445.0
K04408.01,,1445.0
K04408.01,,1445.0
K04408.01,,1445.0
K04408.01,,1445.0
K04408.01,,1445.0
K04408.01,,1445.0
K04408.01,,1445.0
K00603.01,,1446.0
K00603.01,,1446.0
K00603.01,,1446.0
K00603.01,,1446.0
K00603.01,,1446.0
K00603.01,,1446.0
K00603.01,,1446.0
K00603.01,,1446.0
K00603.01,,1446.0
K00603.01,,1446.0
K00603.01,,1446.0
K00603.01,,1446.0
K00603.01,,1446.0
K03084.01,,1446.0
K03084.01,,1446.0
K03084.01,,1446.0
K03084.01,,1446.0
K03084.01,,1446.0
K03084.01,,1446.0
K03084.01,,1446.0
K03084.01,,1446.0
K03084.01,,1446.0
K03084.01,,1446.0
K03084.01,,1446.0
K03084.01,,1446.0
K03084.01,,1446.0
K03950.01,,1446.0
K03950.01,,1446.0
K03950.01,,1446.0
K03950.01,,1446.0
K03950.01,,1446.0
K03950.01,,1446.0
K03950.01,,1446.0
K03950.01,,1446.0
K03950.01,,1446.0
K03950.01,,1446.0
K03950.01,,1446.0
K03950.01,,1446.0
K03950.01,,1446.0
K07530.01,,1446.0
K07530.01,,1446.0
K07530.01,,1446.0
K07530.01,,1446.0
K07530.01,,1446.0
K07530.01,,1446.0
K07530.01,,1446.0
K07530.01,,1446.0
K07530.01,,1446.0
K07530.01,,1446.0
K07530.01,,1446.0
K07530.01,,1446.0
K07530.01,,1446.0
K06719.01,,1447.0
K06719.01,,1447.0
K06719.01,,1447.0
K06719.01,,1447.0
K06719.01,,1447.0
K06719.01,,1447.0
K06719.01,,1447.0
K06719.01,,1447.0
K06719.01,,1447.0
K06719.01,,1447.0
K06719.01,,1447.0
K06719.01,,1447.0
K06719.01,,1447.0
K07453.01,,1447.0
K07453.01,,1447.0
K07453.01,,1447.0
K07453.01,,1447.0
K07453.01,,1447.0
K07453.01,,1447.0
K07453.01,,1447.0
K07453.01,,1447.0
K07453.01,,1447.0
K07453.01,,1447.0
K07453.01,,1447.0
K07453.01,,1447.0
K07453.01,,1447.0
K02816.01,Kepler-1355 b,1448.0
K02816.01,Kepler-1355 b,1448.0
K02816.01,Kepler-1355 b,1448.0
K02816.01,Kepler-1355 b,1448.0
K02816.01,Kepler-1355 b,1448.0
K02816.01,Kepler-1355 b,1448.0
K02816.01,Kepler-1355 b,1448.0
K02816.01,Kepler-1355 b,1448.0
K02816.01,Kepler-1355 b,1448.0
K02816.01,Kepler-1355 b,1448.0
K02816.01,Kepler-1355 b,1448.0
K02816.01,Kepler-1355 b,1448.0
K02816.01,Kepler-1355 b,1448.0
K03319.03,Kepler-1468 c,1448.0
K03319.03,Kepler-1468 c,1448.0
K03319.03,Kepler-1468 c,1448.0
K03319.03,Kepler-1468 c,1448.0
K03319.03,Kepler-1468 c,1448.0
K03319.03,Kepler-1468 c,1448.0
K03319.03,Kepler-1468 c,1448.0
K03319.03,Kepler-1468 c,1448.0
K03319.03,Kepler-1468 c,1448.0
K03319.03,Kepler-1468 c,1448.0
K03319.03,Kepler-1468 c,1448.0
K03319.03,Kepler-1468 c,1448.0
K03319.03,Kepler-1468 c,1448.0
K04613.01,,1448.0
K04613.01,,1448.0
K04613.01,,1448.0
K04613.01,,1448.0
K04613.01,,1448.0
K04613.01,,1448.0
K04613.01,,1448.0
K04613.01,,1448.0
K04613.01,,1448.0
K04613.01,,1448.0
K04613.01,,1448.0
K04613.01,,1448.0
K04613.01,,1448.0
K05414.01,,1448.0
K05414.01,,1448.0
K05414.01,,1448.0
K05414.01,,1448.0
K05414.01,,1448.0
K05414.01,,1448.0
K05414.01,,1448.0
K05414.01,,1448.0
K05414.01,,1448.0
K05414.01,,1448.0
K05414.01,,1448.0
K05414.01,,1448.0
K05414.01,,1448.0
K06189.01,,1448.0
K06189.01,,1448.0
K06189.01,,1448.0
K06189.01,,1448.0
K06189.01,,1448.0
K06189.01,,1448.0
K06189.01,,1448.0
K06189.01,,1448.0
K06189.01,,1448.0
K06189.01,,1448.0
K06189.01,,1448.0
K06189.01,,1448.0
K06189.01,,1448.0
K01369.01,,1449.0
K01369.01,,1449.0
K01369.01,,1449.0
K01369.01,,1449.0
K01369.01,,1449.0
K01369.01,,1449.0
K01369.01,,1449.0
K01369.01,,1449.0
K01369.01,,1449.0
K01369.01,,1449.0
K01369.01,,1449.0
K01369.01,,1449.0
K01369.01,,1449.0
K02568.01,,1449.0
K02568.01,,1449.0
K02568.01,,1449.0
K02568.01,,1449.0
K02568.01,,1449.0
K02568.01,,1449.0
K02568.01,,1449.0
K02568.01,,1449.0
K02568.01,,1449.0
K02568.01,,1449.0
K02568.01,,1449.0
K02568.01,,1449.0
K02568.01,,1449.0
K04628.01,,1451.0
K04628.01,,1451.0
K04628.01,,1451.0
K04628.01,,1451.0
K04628.01,,1451.0
K04628.01,,1451.0
K04628.01,,1451.0
K04628.01,,1451.0
K04628.01,,1451.0
K04628.01,,1451.0
K04628.01,,1451.0
K04628.01,,1451.0
K04628.01,,1451.0
K07794.01,,1451.0
K07794.01,,1451.0
K07794.01,,1451.0
K07794.01,,1451.0
K07794.01,,1451.0
K07794.01,,1451.0
K07794.01,,1451.0
K07794.01,,1451.0
K07794.01,,1451.0
K07794.01,,1451.0
K07794.01,,1451.0
K07794.01,,1451.0
K07794.01,,1451.0
K00684.01,,1452.0
K00684.01,,1452.0
K00684.01,,1452.0
K00684.01,,1452.0
K00684.01,,1452.0
K00684.01,,1452.0
K00684.01,,1452.0
K00684.01,,1452.0
K00684.01,,1452.0
K00684.01,,1452.0
K00684.01,,1452.0
K00684.01,,1452.0
K00684.01,,1452.0
K00770.01,,1452.0
K00770.01,,1452.0
K00770.01,,1452.0
K00770.01,,1452.0
K00770.01,,1452.0
K00770.01,,1452.0
K00770.01,,1452.0
K00770.01,,1452.0
K00770.01,,1452.0
K00770.01,,1452.0
K00770.01,,1452.0
K00770.01,,1452.0
K00770.01,,1452.0
K07939.01,,1452.0
K07939.01,,1452.0
K07939.01,,1452.0
K07939.01,,1452.0
K07939.01,,1452.0
K07939.01,,1452.0
K07939.01,,1452.0
K07939.01,,1452.0
K07939.01,,1452.0
K07939.01,,1452.0
K07939.01,,1452.0
K07939.01,,1452.0
K07939.01,,1452.0
K01890.01,Kepler-1002 b,1453.0
K01890.01,Kepler-1002 b,1453.0
K01890.01,Kepler-1002 b,1453.0
K01890.01,Kepler-1002 b,1453.0
K01890.01,Kepler-1002 b,1453.0
K01890.01,Kepler-1002 b,1453.0
K01890.01,Kepler-1002 b,1453.0
K01890.01,Kepler-1002 b,1453.0
K01890.01,Kepler-1002 b,1453.0
K01890.01,Kepler-1002 b,1453.0
K01890.01,Kepler-1002 b,1453.0
K01890.01,Kepler-1002 b,1453.0
K01890.01,Kepler-1002 b,1453.0
K02331.01,Kepler-1193 b,1453.0
K02331.01,Kepler-1193 b,1453.0
K02331.01,Kepler-1193 b,1453.0
K02331.01,Kepler-1193 b,1453.0
K02331.01,Kepler-1193 b,1453.0
K02331.01,Kepler-1193 b,1453.0
K02331.01,Kepler-1193 b,1453.0
K02331.01,Kepler-1193 b,1453.0
K02331.01,Kepler-1193 b,1453.0
K02331.01,Kepler-1193 b,1453.0
K02331.01,Kepler-1193 b,1453.0
K02331.01,Kepler-1193 b,1453.0
K02331.01,Kepler-1193 b,1453.0
K02406.01,Kepler-1225 b,1453.0
K02406.01,Kepler-1225 b,1453.0
K02406.01,Kepler-1225 b,1453.0
K02406.01,Kepler-1225 b,1453.0
K02406.01,Kepler-1225 b,1453.0
K02406.01,Kepler-1225 b,1453.0
K02406.01,Kepler-1225 b,1453.0
K02406.01,Kepler-1225 b,1453.0
K02406.01,Kepler-1225 b,1453.0
K02406.01,Kepler-1225 b,1453.0
K02406.01,Kepler-1225 b,1453.0
K02406.01,Kepler-1225 b,1453.0
K02406.01,Kepler-1225 b,1453.0
K06306.01,,1453.0
K06306.01,,1453.0
K06306.01,,1453.0
K06306.01,,1453.0
K06306.01,,1453.0
K06306.01,,1453.0
K06306.01,,1453.0
K06306.01,,1453.0
K06306.01,,1453.0
K06306.01,,1453.0
K06306.01,,1453.0
K06306.01,,1453.0
K06306.01,,1453.0
K07712.01,,1453.0
K07712.01,,1453.0
K07712.01,,1453.0
K07712.01,,1453.0
K07712.01,,1453.0
K07712.01,,1453.0
K07712.01,,1453.0
K07712.01,,1453.0
K07712.01,,1453.0
K07712.01,,1453.0
K07712.01,,1453.0
K07712.01,,1453.0
K07712.01,,1453.0
K07787.01,,1453.0
K07787.01,,1453.0
K07787.01,,1453.0
K07787.01,,1453.0
K07787.01,,1453.0
K07787.01,,1453.0
K07787.01,,1453.0
K07787.01,,1453.0
K07787.01,,1453.0
K07787.01,,1453.0
K07787.01,,1453.0
K07787.01,,1453.0
K07787.01,,1453.0
K03579.01,,1454.0
K03579.01,,1454.0
K03579.01,,1454.0
K03579.01,,1454.0
K03579.01,,1454.0
K03579.01,,1454.0
K03579.01,,1454.0
K03579.01,,1454.0
K03579.01,,1454.0
K03579.01,,1454.0
K03579.01,,1454.0
K03579.01,,1454.0
K03579.01,,1454.0
K04483.01,,1454.0
K04483.01,,1454.0
K04483.01,,1454.0
K04483.01,,1454.0
K04483.01,,1454.0
K04483.01,,1454.0
K04483.01,,1454.0
K04483.01,,1454.0
K04483.01,,1454.0
K04483.01,,1454.0
K04483.01,,1454.0
K04483.01,,1454.0
K04483.01,,1454.0
K06959.01,,1454.0
K06959.01,,1454.0
K06959.01,,1454.0
K06959.01,,1454.0
K06959.01,,1454.0
K06959.01,,1454.0
K06959.01,,1454.0
K06959.01,,1454.0
K06959.01,,1454.0
K06959.01,,1454.0
K06959.01,,1454.0
K06959.01,,1454.0
K06959.01,,1454.0
K07404.01,,1454.0
K07404.01,,1454.0
K07404.01,,1454.0
K07404.01,,1454.0
K07404.01,,1454.0
K07404.01,,1454.0
K07404.01,,1454.0
K07404.01,,1454.0
K07404.01,,1454.0
K07404.01,,1454.0
K07404.01,,1454.0
K07404.01,,1454.0
K07404.01,,1454.0
K01510.01,,1455.0
K01510.01,,1455.0
K01510.01,,1455.0
K01510.01,,1455.0
K01510.01,,1455.0
K01510.01,,1455.0
K01510.01,,1455.0
K01510.01,,1455.0
K01510.01,,1455.0
K01510.01,,1455.0
K01510.01,,1455.0
K01510.01,,1455.0
K01510.01,,1455.0
K02579.01,,1455.0
K02579.01,,1455.0
K02579.01,,1455.0
K02579.01,,1455.0
K02579.01,,1455.0
K02579.01,,1455.0
K02579.01,,1455.0
K02579.01,,1455.0
K02579.01,,1455.0
K02579.01,,1455.0
K02579.01,,1455.0
K02579.01,,1455.0
K02579.01,,1455.0
K02645.01,,1455.0
K02645.01,,1455.0
K02645.01,,1455.0
K02645.01,,1455.0
K02645.01,,1455.0
K02645.01,,1455.0
K02645.01,,1455.0
K02645.01,,1455.0
K02645.01,,1455.0
K02645.01,,1455.0
K02645.01,,1455.0
K02645.01,,1455.0
K02645.01,,1455.0
K02687.01,,1455.0
K02687.01,,1455.0
K02687.01,,1455.0
K02687.01,,1455.0
K02687.01,,1455.0
K02687.01,,1455.0
K02687.01,,1455.0
K02687.01,,1455.0
K02687.01,,1455.0
K02687.01,,1455.0
K02687.01,,1455.0
K02687.01,,1455.0
K02687.01,,1455.0
K07071.01,,1455.0
K07071.01,,1455.0
K07071.01,,1455.0
K07071.01,,1455.0
K07071.01,,1455.0
K07071.01,,1455.0
K07071.01,,1455.0
K07071.01,,1455.0
K07071.01,,1455.0
K07071.01,,1455.0
K07071.01,,1455.0
K07071.01,,1455.0
K07071.01,,1455.0
K00565.01,,1456.0
K00565.01,,1456.0
K00565.01,,1456.0
K00565.01,,1456.0
K00565.01,,1456.0
K00565.01,,1456.0
K00565.01,,1456.0
K00565.01,,1456.0
K00565.01,,1456.0
